Date,Open,High,Low,Close,Adj Close,Volume
2010-04-30,16.219999,16.219999,16.219999,16.219999,0.908447,0
2010-05-03,16.219999,16.219999,16.219999,16.219999,0.908447,0
2010-05-04,16.219999,16.219999,16.219999,16.219999,0.908447,0
2010-05-05,16.219999,16.219999,16.219999,16.219999,0.908447,0
2010-05-06,16.219999,16.219999,16.219999,16.219999,0.908447,0
2010-05-07,15.650000,15.650000,15.400000,15.400000,0.862521,2000
2010-05-10,15.920000,15.920000,15.920000,15.920000,0.891645,500
2010-05-11,15.920000,15.920000,15.920000,15.920000,0.891645,0
2010-05-12,15.920000,15.920000,15.920000,15.920000,0.891645,0
2010-05-13,15.920000,15.920000,15.920000,15.920000,0.891645,0
2010-05-14,15.920000,15.920000,15.920000,15.920000,0.891645,0
2010-05-17,15.920000,15.920000,15.920000,15.920000,0.891645,0
2010-05-18,15.920000,15.920000,15.920000,15.920000,0.891645,0
2010-05-19,15.920000,15.920000,15.920000,15.920000,0.891645,0
2010-05-20,14.940000,14.940000,14.940000,14.940000,0.836757,2000
2010-05-21,14.990000,14.998000,14.990000,14.998000,0.840006,268000
2010-05-24,15.000000,15.000000,15.000000,15.000000,0.840118,250500
2010-05-25,15.000000,15.000000,15.000000,15.000000,0.840118,0
2010-05-26,15.000000,15.000000,15.000000,15.000000,0.840118,0
2010-05-27,15.000000,15.000000,15.000000,15.000000,0.840118,0
2010-05-28,15.000000,15.000000,15.000000,15.000000,0.840118,0
2010-06-01,15.000000,15.000000,15.000000,15.000000,0.840118,0
2010-06-02,15.750000,15.750000,15.750000,15.750000,0.882123,500
2010-06-03,15.750000,15.750000,15.750000,15.750000,0.882123,0
2010-06-04,15.750000,15.750000,15.750000,15.750000,0.882123,0
2010-06-07,15.470000,15.470000,15.470000,15.470000,0.866441,500
2010-06-08,15.470000,15.470000,15.470000,15.470000,0.866441,0
2010-06-09,15.470000,15.470000,15.470000,15.470000,0.866441,0
2010-06-10,15.470000,15.470000,15.470000,15.470000,0.866441,0
2010-06-11,15.470000,15.470000,15.470000,15.470000,0.866441,0
2010-06-14,15.470000,15.470000,15.470000,15.470000,0.866441,0
2010-06-15,15.470000,15.470000,15.470000,15.470000,0.866441,0
2010-06-16,15.470000,15.470000,15.470000,15.470000,0.866441,0
2010-06-17,15.470000,15.470000,15.470000,15.470000,0.866441,0
2010-06-18,15.470000,15.470000,15.470000,15.470000,0.866441,0
2010-06-21,17.139999,17.139999,17.134001,17.134001,0.959639,674000
2010-06-22,17.134001,17.134001,17.134001,17.134001,0.959639,0
2010-06-23,17.134001,17.134001,17.134001,17.134001,0.959639,0
2010-06-24,17.134001,17.134001,17.134001,17.134001,0.959639,0
2010-06-25,17.134001,17.134001,17.134001,17.134001,0.959639,0
2010-06-28,17.134001,17.134001,17.134001,17.134001,0.959639,0
2010-06-29,17.134001,17.134001,17.134001,17.134001,0.959639,0
2010-06-30,17.134001,17.134001,17.134001,17.134001,0.959639,0
2010-07-01,16.270000,16.270000,16.150000,16.150000,0.904527,401000
2010-07-02,16.250000,16.250000,16.250000,16.250000,0.910127,1500
2010-07-06,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-07,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-08,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-09,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-12,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-13,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-14,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-15,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-16,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-19,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-20,16.250000,16.250000,16.250000,16.250000,0.910127,0
2010-07-21,17.020000,17.020000,17.020000,17.020000,0.953254,1000
2010-07-22,17.170000,17.170000,17.170000,17.170000,0.961655,1000
2010-07-23,17.170000,17.170000,17.170000,17.170000,0.961655,0
2010-07-26,17.170000,17.170000,17.170000,17.170000,0.961655,0
2010-07-27,17.170000,17.170000,17.170000,17.170000,0.961655,0
2010-07-28,17.167999,17.167999,17.167999,17.167999,0.961543,1000
2010-07-29,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-07-30,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-02,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-03,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-04,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-05,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-06,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-09,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-10,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-11,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-12,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-13,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-16,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-17,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-18,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-19,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-20,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-23,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-24,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-25,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-26,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-27,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-30,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-08-31,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-09-01,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-09-02,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-09-03,17.167999,17.167999,17.167999,17.167999,0.961543,0
2010-09-07,17.642000,17.642000,17.642000,17.642000,0.988090,180000
2010-09-08,17.642000,17.642000,17.642000,17.642000,0.988090,0
2010-09-09,17.642000,17.642000,17.642000,17.642000,0.988090,0
2010-09-10,17.642000,17.642000,17.642000,17.642000,0.988090,0
2010-09-13,18.549999,18.549999,18.549999,18.549999,1.038945,1500
2010-09-14,18.549999,18.549999,18.549999,18.549999,1.038945,0
2010-09-15,18.549999,18.549999,18.549999,18.549999,1.038945,0
2010-09-16,18.549999,18.549999,18.549999,18.549999,1.038945,0
2010-09-17,18.549999,18.549999,18.549999,18.549999,1.038945,0
2010-09-20,18.549999,18.549999,18.549999,18.549999,1.038945,0
2010-09-21,18.652000,18.652000,18.652000,18.652000,1.044658,20500
2010-09-22,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-09-23,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-09-24,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-09-27,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-09-28,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-09-29,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-09-30,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-01,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-04,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-05,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-06,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-07,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-08,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-11,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-12,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-13,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-14,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-15,18.652000,18.652000,18.652000,18.652000,1.044658,0
2010-10-18,19.188000,19.188000,19.188000,19.188000,1.074678,105500
2010-10-19,18.180000,18.180000,18.180000,18.180000,1.018223,1500
2010-10-20,20.190001,20.190001,20.190001,20.190001,1.130798,500
2010-10-21,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-10-22,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-10-25,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-10-26,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-10-27,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-10-28,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-10-29,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-11-01,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-11-02,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-11-03,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-11-04,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-11-05,20.190001,20.190001,20.190001,20.190001,1.130798,0
2010-11-08,20.716000,20.716000,20.716000,20.716000,1.160259,2500
2010-11-09,20.920000,20.920000,20.920000,20.920000,1.171684,2500
2010-11-10,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-11,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-12,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-15,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-16,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-17,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-18,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-19,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-22,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-23,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-24,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-26,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-29,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-11-30,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-01,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-02,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-03,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-06,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-07,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-08,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-09,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-10,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-13,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-14,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-15,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-16,20.920000,20.920000,20.920000,20.920000,1.171684,0
2010-12-17,22.000000,22.000000,22.000000,22.000000,1.232172,1000
2010-12-20,22.000000,22.000000,22.000000,22.000000,1.232172,0
2010-12-21,22.000000,22.000000,22.000000,22.000000,1.232172,0
2010-12-22,21.600000,21.600000,21.600000,21.600000,1.209769,500
2010-12-23,21.600000,21.600000,21.600000,21.600000,1.209769,0
2010-12-27,21.600000,21.600000,21.600000,21.600000,1.209769,0
2010-12-28,21.600000,21.600000,21.600000,21.600000,1.209769,0
2010-12-29,21.600000,21.600000,21.600000,21.600000,1.209769,0
2010-12-30,21.600000,21.600000,21.600000,21.600000,1.209769,0
2010-12-31,21.600000,21.600000,21.600000,21.600000,1.209769,0
2011-01-03,21.600000,21.600000,21.600000,21.600000,1.209769,0
2011-01-04,21.600000,21.600000,21.600000,21.600000,1.209769,0
2011-01-05,21.600000,21.600000,21.600000,21.600000,1.209769,0
2011-01-06,21.600000,21.600000,21.600000,21.600000,1.209769,0
2011-01-07,21.600000,21.600000,21.600000,21.600000,1.209769,0
2011-01-10,22.775999,22.775999,22.500000,22.500000,1.260176,8500
2011-01-11,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-12,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-13,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-14,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-18,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-19,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-20,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-21,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-24,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-25,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-26,22.500000,22.500000,22.500000,22.500000,1.260176,0
2011-01-27,23.100000,23.100000,23.100000,23.100000,1.293781,1000
2011-01-28,23.100000,23.100000,23.100000,23.100000,1.293781,0
2011-01-31,23.100000,23.100000,23.100000,23.100000,1.293781,0
2011-02-01,23.100000,23.100000,23.100000,23.100000,1.293781,500
2011-02-02,23.100000,23.100000,23.100000,23.100000,1.293781,0
2011-02-03,23.100000,23.100000,23.100000,23.100000,1.293781,0
2011-02-04,23.100000,23.100000,23.100000,23.100000,1.293781,0
2011-02-07,22.400000,22.400000,22.400000,22.400000,1.254576,500
2011-02-08,22.400000,22.650000,22.400000,22.650000,1.268578,1500
2011-02-09,22.650000,22.650000,22.650000,22.650000,1.268578,0
2011-02-10,22.650000,22.650000,22.650000,22.650000,1.268578,0
2011-02-11,23.680000,23.700001,23.650000,23.700001,1.327386,2500
2011-02-14,24.299999,24.400000,24.299999,24.400000,1.366591,2500
2011-02-15,24.400000,24.400000,24.400000,24.400000,1.366591,0
2011-02-16,24.170000,24.170000,24.170000,24.170000,1.353709,2500
2011-02-17,24.170000,24.170000,24.170000,24.170000,1.353709,0
2011-02-18,24.950001,24.950001,24.950001,24.950001,1.397396,762000
2011-02-22,24.950001,24.950001,24.950001,24.950001,1.397396,0
2011-02-23,24.559999,24.600000,24.559999,24.600000,1.377793,3000
2011-02-24,24.600000,24.600000,24.600000,24.600000,1.377793,0
2011-02-25,24.600000,24.600000,24.600000,24.600000,1.377793,0
2011-02-28,24.600000,24.600000,24.600000,24.600000,1.377793,0
2011-03-01,24.600000,24.600000,24.600000,24.600000,1.377793,0
2011-03-02,24.600000,24.600000,24.600000,24.600000,1.377793,0
2011-03-03,25.299999,25.299999,25.299999,25.299999,1.416999,1000
2011-03-04,25.299999,25.299999,25.299999,25.299999,1.416999,0
2011-03-07,25.400000,25.400000,25.400000,25.400000,1.422599,4500
2011-03-08,25.400000,25.400000,25.400000,25.400000,1.422599,0
2011-03-09,25.400000,25.400000,25.400000,25.400000,1.422599,0
2011-03-10,25.400000,25.400000,25.400000,25.400000,1.422599,0
2011-03-11,25.170000,25.170000,25.170000,25.170000,1.409718,500
2011-03-14,25.170000,25.170000,25.170000,25.170000,1.409718,0
2011-03-15,23.820000,23.820000,23.820000,23.820000,1.334107,1000
2011-03-16,24.280001,24.280001,24.280001,24.280001,1.359871,1000
2011-03-17,24.900000,24.900000,24.900000,24.900000,1.394595,2500
2011-03-18,24.750000,24.750000,24.750000,24.750000,1.386194,1000
2011-03-21,24.930000,24.930000,24.930000,24.930000,1.396276,1000
2011-03-22,24.930000,24.930000,24.930000,24.930000,1.396276,0
2011-03-23,24.740000,24.799999,24.500000,24.799999,1.388994,1500
2011-03-24,24.360001,24.450001,24.360001,24.450001,2.294656,1500
2011-03-25,24.260000,24.260000,24.260000,24.260000,2.276825,500
2011-03-28,24.049999,24.049999,24.049999,24.049999,2.257116,1000
2011-03-29,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-03-30,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-03-31,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-01,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-04,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-05,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-06,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-07,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-08,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-11,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-12,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-13,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-14,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-15,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-18,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-19,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-20,24.049999,24.049999,24.049999,24.049999,2.257116,0
2011-04-21,26.400000,26.400000,26.400000,26.400000,2.477665,1000
2011-04-25,26.400000,26.400000,26.400000,26.400000,2.477665,0
2011-04-26,26.400000,26.400000,26.400000,26.400000,2.477665,0
2011-04-27,25.098000,25.098000,25.098000,25.098000,2.355472,1000
2011-04-28,25.098000,25.098000,25.098000,25.098000,2.355472,0
2011-04-29,25.098000,25.098000,25.098000,25.098000,2.355472,0
2011-05-02,25.098000,25.098000,25.098000,25.098000,2.355472,0
2011-05-03,25.618000,25.618000,25.618000,25.618000,2.404274,11000
2011-05-04,25.618000,25.618000,25.618000,25.618000,2.404274,0
2011-05-05,25.618000,25.618000,25.618000,25.618000,2.404274,0
2011-05-06,25.618000,25.618000,25.618000,25.618000,2.404274,0
2011-05-09,24.950001,24.950001,24.950001,24.950001,2.341582,2500
2011-05-10,24.950001,24.950001,24.950001,24.950001,2.341582,0
2011-05-11,24.950001,24.950001,24.950001,24.950001,2.341582,0
2011-05-12,24.950001,24.950001,24.950001,24.950001,2.341582,0
2011-05-13,24.950001,24.950001,24.950001,24.950001,2.341582,0
2011-05-16,24.950001,24.950001,24.950001,24.950001,2.341582,0
2011-05-17,24.950001,24.950001,24.950001,24.950001,2.341582,0
2011-05-18,24.492001,24.492001,24.492001,24.492001,2.298598,22500
2011-05-19,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-05-20,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-05-23,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-05-24,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-05-25,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-05-26,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-05-27,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-05-31,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-06-01,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-06-02,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-06-03,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-06-06,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-06-07,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-06-08,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-06-09,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-06-10,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-06-13,24.492001,24.492001,24.492001,24.492001,2.298598,0
2011-06-14,24.900000,24.900000,24.900000,24.900000,2.336889,500
2011-06-15,24.900000,24.900000,24.900000,24.900000,2.336889,0
2011-06-16,24.900000,24.900000,24.900000,24.900000,2.336889,0
2011-06-17,23.700001,23.700001,23.700001,23.700001,2.224268,1000
2011-06-20,23.700001,23.700001,23.700001,23.700001,2.224268,0
2011-06-21,24.000000,24.000000,24.000000,24.000000,2.252423,1000
2011-06-22,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-06-23,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-06-24,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-06-27,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-06-28,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-06-29,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-06-30,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-07-01,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-07-05,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-07-06,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-07-07,24.000000,24.000000,24.000000,24.000000,2.252423,0
2011-07-08,25.200001,25.200001,25.200001,25.200001,2.365045,1000
2011-07-11,25.200001,25.200001,25.200001,25.200001,2.365045,0
2011-07-12,25.200001,25.200001,25.200001,25.200001,2.365045,0
2011-07-13,25.200001,25.200001,25.200001,25.200001,2.365045,0
2011-07-14,25.200001,25.200001,25.200001,25.200001,2.365045,0
2011-07-15,25.200001,25.200001,25.200001,25.200001,2.365045,0
2011-07-18,25.299999,25.299999,25.299999,25.299999,2.374430,500
2011-07-19,25.299999,25.299999,25.299999,25.299999,2.374430,1500
2011-07-20,25.299999,25.299999,25.299999,25.299999,2.374430,0
2011-07-21,25.200001,25.200001,25.200001,25.200001,2.365045,500
2011-07-22,25.200001,25.200001,25.200001,25.200001,2.365045,0
2011-07-25,25.200001,25.200001,25.200001,25.200001,2.365045,0
2011-07-26,25.299999,25.299999,25.100000,25.100000,2.355659,1000
2011-07-27,25.100000,25.100000,25.100000,25.100000,2.355659,0
2011-07-28,25.100000,25.100000,25.100000,25.100000,2.355659,0
2011-07-29,25.100000,25.100000,25.100000,25.100000,2.355659,0
2011-08-01,25.100000,25.100000,25.100000,25.100000,2.355659,0
2011-08-02,25.100000,25.100000,25.100000,25.100000,2.355659,0
2011-08-03,23.917999,23.917999,23.917999,23.917999,2.244728,500
2011-08-04,23.917999,23.917999,23.917999,23.917999,2.244728,0
2011-08-05,23.917999,23.917999,23.917999,23.917999,2.244728,0
2011-08-08,23.917999,23.917999,23.917999,23.917999,2.244728,0
2011-08-09,22.000000,22.000000,21.691999,21.691999,2.035815,40500
2011-08-10,21.480000,21.480000,21.480000,21.480000,2.015919,500
2011-08-11,21.480000,21.480000,21.480000,21.480000,2.015919,0
2011-08-12,21.480000,21.480000,21.480000,21.480000,2.015919,0
2011-08-15,21.480000,21.480000,21.480000,21.480000,2.015919,0
2011-08-16,21.480000,21.480000,21.480000,21.480000,2.015919,0
2011-08-17,22.450001,22.450001,22.450001,22.450001,2.106955,500
2011-08-18,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-08-19,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-08-22,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-08-23,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-08-24,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-08-25,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-08-26,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-08-29,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-08-30,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-08-31,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-09-01,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-09-02,22.450001,22.450001,22.450001,22.450001,2.106955,0
2011-09-06,20.500000,20.950001,20.500000,20.950001,1.966178,17500
2011-09-07,20.950001,20.950001,20.950001,20.950001,1.966178,0
2011-09-08,20.950001,20.950001,20.950001,20.950001,1.966178,0
2011-09-09,20.950001,20.950001,20.950001,20.950001,1.966178,0
2011-09-12,20.950001,20.950001,20.950001,20.950001,1.966178,0
2011-09-13,20.950001,20.950001,20.950001,20.950001,1.966178,0
2011-09-14,20.950001,20.950001,20.950001,20.950001,1.966178,0
2011-09-15,20.950001,20.950001,20.950001,20.950001,1.966178,0
2011-09-16,20.950001,20.950001,20.950001,20.950001,1.966178,0
2011-09-19,20.000000,20.000000,20.000000,20.000000,1.877019,1000
2011-09-20,20.000000,20.000000,20.000000,20.000000,1.877019,0
2011-09-21,20.000000,20.000000,20.000000,20.000000,1.877019,0
2011-09-22,20.000000,20.000000,20.000000,20.000000,1.877019,0
2011-09-23,20.000000,20.000000,20.000000,20.000000,1.877019,0
2011-09-26,20.000000,20.000000,20.000000,20.000000,1.877019,0
2011-09-27,20.000000,20.000000,20.000000,20.000000,1.877019,0
2011-09-28,20.000000,20.000000,20.000000,20.000000,1.877019,0
2011-09-29,20.000000,20.000000,20.000000,20.000000,1.877019,0
2011-09-30,20.000000,20.000000,20.000000,20.000000,1.877019,0
